mDM [eV],g [GeV^-1]
0.5902280386204314,7.204329196385975e-13
0.5916046410244158,8.838995767686942e-13
0.5929844541097888,1.84144661730881e-12
0.5943674853648964,1.4914486512766702e-12
0.5957537422955497,1.6101817798825757e-12
0.5971432324250658,1.4323249398543357e-12
0.5985359632943087,1.3450651606575625e-12
0.59993194246173,1.1164449890158742e-12
0.6013311775034101,1.1224622085501333e-12
0.6027336760130994,1.2239333265402334e-12
0.6041394456022591,1.1908026426070814e-12
0.605548493900103,1.0380776803259268e-12
0.6069608285536386,1.0174662338940523e-12
0.6083764572277088,1.0757978518038106e-12
0.6097953876050333,1.1130949518753874e-12
0.6112176273862504,7.914323543941638e-13
0.6126431842899587,8.571039005187067e-13
0.6140720660527591,1.2186443256764308e-12
0.615504280429297,1.3155787357422935e-12
0.6169398351923036,1.4326040354119377e-12
0.6183787381326392,1.2850024726438884e-12
0.6198209970593346,1.4012509884498787e-12
0.6212666197996337,1.2819675959492784e-12
0.6227156141990364,1.1169335515239601e-12
0.6241679881213406,1.1418084586286704e-12
0.6256237494486849,1.2092330308314388e-12
0.6270829060815921,1.4549947593408488e-12
0.6285454659390112,1.5428687418034893e-12
0.6300114369583608,1.308202142598627e-12
0.6314808270955723,1.458468790189581e-12
0.6329536443251327,9.684856462660004e-13
0.6344298966401282,9.86447677740997e-13
0.6359095920522874,1.1068758362077894e-12
0.6373927385920248,9.882297062477638e-13
0.6388793443084846,8.807672058772867e-13
0.6403694172695841,9.62694128399163e-13
0.6418629655620574,1.1283594342605234e-12
0.6433599972914996,1.2337641359130903e-12
0.644860520582411,1.51045592955209e-12
0.6463645435782402,9.718681798046038e-13
0.6478720744414297,1.1960392957235463e-12
0.6493831213534589,1.1671255425497625e-12
0.6508976925148892,1.4008531099710112e-12
0.6524157961454083,1.1446039363816613e-12
0.6539374404838751,1.0915268530945316e-12
0.6554626337883641,9.84486132293403e-13
0.65699138433621,1.1466392727224085e-12
0.6585237004240533,1.2328892230350928e-12
0.6600595903678846,9.535836949878259e-13
0.6615990625030905,1.3302646996044408e-12
0.6631421251844981,1.0526122426644512e-12
0.6646887867864207,1.1476055391845009e-12
0.6662390557027033,1.5409360348474445e-12
0.6677929403467678,1.2320566346510694e-12
0.6693504491516593,1.3232364817838131e-12
0.6709115905700913,1.0426690410376668e-12
0.6724763730744916,8.997933341128305e-13
0.6740448051570488,8.328588978203125e-13
0.6756168953297575,1.0319792364336497e-12
0.6771926521244658,1.3423851752678394e-12
0.6787720840929199,1.227065630640656e-12
0.6803551998068121,1.2623511687020096e-12
0.6819420078578265,1.2357297172486214e-12
0.6835325168576857,1.369298373748203e-12
0.6851267354381977,1.1779578771004329e-12
0.6867246722513024,1.1473420332373658e-12
0.6883263359691193,1.4625297007922737e-12
0.6899317352839935,1.0820257913758886e-12
0.6915408789085442,9.9730184140122e-13
0.6931537755757105,9.250420359228885e-13
0.6947704340387999,1.0752274985825903e-12
0.6963908630715354,1.032313420902129e-12
0.6980150714681032,9.46327569352463e-13
0.6996430680432002,9.408478205487478e-13
0.7012748616320824,8.108227257626576e-13
0.702910461090612,9.416569854251848e-13
0.7045498752953061,1.2779331350009848e-12
0.706193113143385,1.2463643164910366e-12
0.7078401835528197,1.1383345169895085e-12
0.7094910954623811,1.0442265139711616e-12
0.7111458578316883,1.1133912366988421e-12
0.7128044796412567,1.018827382182177e-12
0.7144669698925475,1.0296351320166662e-12
0.7161333376080163,9.957580218785339e-13
0.7178035918311616,1.0609366080254341e-12
0.7194777416265746,8.904036171092689e-13
0.7211557960799879,1.2309984887616647e-12
0.7228377642983249,6.048189425424541e-13
0.7245236554097496,5.042656375980321e-13
0.7262134785637154,5.197982406643255e-13
0.7279072429310155,7.372760972133658e-13
0.729604957703832,1.2089566020592425e-12
0.7313066320957867,1.3386279071035855e-12
0.7330122753419901,1.0712949226826448e-12
0.734721896699092,8.118729305920552e-13
0.7364355054453319,6.867088442578618e-13
0.7381531108805888,6.372244342053052e-13
0.7398747223264325,6.08656945562801e-13
0.7416003491261732,6.250563339997119e-13
0.7433300006449132,6.040847052425502e-13
0.745063686269597,6.250783764755226e-13
0.7468014154090623,6.501255217810318e-13
0.7485431974940916,1.048976753769305e-12
0.7502890419774629,1.2166167781774708e-12
0.752038958334001,1.3014677229845306e-12
0.7537929560606293,1.0773552206633213e-12
0.7555510446764209,1.4784867436339037e-12
0.7573132337226505,1.203269028417365e-12
0.759079532762846,1.0237571210780062e-12
0.760849951382841,8.870412050726761e-13
0.7626244991908256,7.175945999512574e-13
0.7644031858174002,6.125318364140338e-13
0.7661860209156262,6.945841748892052e-13
0.7679730141610792,5.848083084274427e-13
0.7697641752519016,5.922702704686681e-13
0.7715595139088546,6.501713242309413e-13
0.7733590398753717,7.251843523293658e-13
0.7751627629176112,8.09297633362837e-13
0.7769706928245091,1.0197735562563495e-12
0.7787828394078324,8.437947862494297e-13
0.7805992125022324,1.002490304226116e-12
0.7824198219652978,1.122472320243465e-12
0.7842446776776086,1.3009398532587073e-12
0.7860737895427893,1.0819580539262443e-12
0.787907167487563,1.2088814824811108e-12
0.789744821461805,1.0807431834233473e-12
0.7915867614385971,1.0389668755611043e-12
0.7934329974142813,9.98339331689321e-13
0.7952835394085146,9.95391392319852e-13
0.7971383974643228,7.772670186975087e-13
0.7989975816481554,8.183303388133795e-13
0.8008611020499401,6.370208161075764e-13
0.8027289687831377,8.112781631808237e-13
0.8046011919847965,5.825556966592451e-13
0.8064777818156081,9.314108957921614e-13
0.8083587484599619,8.797946832909693e-13
0.8102441021260005,9.488339218205093e-13
0.8121338530456753,8.728395420985184e-13
0.814028011474802,6.979781702359314e-13
0.815926587693116,8.28292562477128e-13
0.8178295920043284,7.286615528934235e-13
0.819737034736182,7.919749914473421e-13
0.8216489262405071,7.224882658546387e-13
0.8235652768932779,7.219486181619811e-13
0.8254860970946686,5.132103806329029e-13
0.8274113972691102,5.894489091831912e-13
0.8293411878653465,6.364078234255817e-13
0.8312754793564915,5.404927775925939e-13
0.8332142822400856,5.703522404494549e-13
0.8351576070381532,4.720309217587915e-13
0.837105464297259,8.548735770540637e-13
0.839057864588566,8.554336270972761e-13
0.8410148185078924,8.86744061740025e-13
0.8429763366757695,8.651021948965751e-13
0.8449424297374991,6.813999095740018e-13
0.8469131083632108,6.467848901562538e-13
0.848888383247921,8.725797485368878e-13
0.85086826511159,7.656432479434467e-13
0.8528527646991806,5.52224154566846e-13
0.8548418927807163,6.903834536882443e-13
0.8568356601513397,8.344904169696739e-13
0.8588340776313714,6.965168148618464e-13
0.8608371560663682,5.211631059497557e-13
0.8628449063271825,6.295734818343079e-13
0.8648573393100207,8.814403348703424e-13
0.8668744659365031,5.895138811113528e-13
0.8688962971537224,8.082926842813192e-13
0.8709228439343035,1.0493432368076243e-12
0.8729541172764632,1.0214543133779942e-12
