mDM [eV],g [GeV^-1]
0.09556652442806839,7.2116358083042325e-9
0.09560156454533081,1.2818230371786729e-8
0.09563661751029089,1.576399421019194e-8
0.09567168332765942,1.7280804752591422e-8
0.0957067620021488,1.8502259998398627e-8
0.09574185353847317,1.8492592033221355e-8
0.0957769579413484,1.8060314163914178e-8
0.09581207521549205,1.6845587790142007e-8
0.09584720536562358,1.535322732959708e-8
0.09588234839646398,1.2764169048125686e-8
0.09591750431273607,9.673918029575328e-9
0.09595267311916436,4.122627885925952e-9
0.09598785482047509,1.6577329625363773e-11
0.09602304942139635,1.1252243103227175e-11
0.0960582569266578,9.379062524313233e-12
0.09609347734099091,8.424191963428763e-12
0.09612871066912891,7.710265581455347e-12
0.09616395691580665,7.2686387568311084e-12
0.0961992160857609,6.934436851727368e-12
0.09623448818373005,6.864918329536238e-12
0.09626977321445421,7.035832051297483e-12
0.09630507118267528,7.515422150695622e-12
0.09634038209313683,8.567757884419414e-12
0.09637570595058431,1.1784374814041097e-11
0.0964110427597648,1.839423393122812e-11
0.0964463925254271,6.4855171727864685e-9
0.09648175525232182,1.0761031293866424e-8
0.09651713094520123,1.3234270053596706e-8
0.0965525196088195,1.4840070447636045e-8
0.09658792124793238,1.553104104397387e-8
0.0966233358672974,1.516944622515813e-8
0.09665876347167392,1.4149322717625699e-8
0.09669420406582288,1.231630255602929e-8
0.0967296576545072,1.0003121054603025e-8
0.09676512424249134,7.409803671558907e-9
0.09680060383454159,3.2313895715365015e-9
0.096836096435426,1.6686406863193238e-11
0.09687160204991425,1.0928939700563471e-11
0.09690712068277803,8.818857809690823e-12
0.09694265233879051,7.880617089999098e-12
0.09697819702272675,7.341767910057928e-12
0.09701375473936351,7.0620370969881974e-12
0.09704932549347928,6.982650306621901e-12
0.09708490928985443,7.080060164672852e-12
0.09712050613327095,7.490310184685316e-12
0.09715611602851262,8.174985819214787e-12
0.097191738980365,9.545542830965772e-12
0.0972273749936153,1.304863767192209e-11
0.0972630240730527,1.952198558976266e-10
0.09729868622346796,8.05844084960274e-9
0.09733436144965361,1.1123140643740237e-8
0.09737004975640401,1.3363105153783203e-8
0.09740575114851516,1.4645268778224303e-8
0.09744146563078501,1.5326615281239203e-8
0.0974771932080131,1.5318144662734885e-8
0.09751293388500079,1.4620334690074922e-8
0.09754868766655118,1.3024898080860784e-8
0.09758445455746913,1.082665697407187e-8
0.09762023456256134,7.483432036005583e-9
0.0976560276866362,5.241830056648224e-11
0.09769183393450384,1.2659262618622258e-11
0.09772765331097617,1.0330129341599611e-11
0.09776348582086695,9.677767068697197e-12
0.09779933146899161,9.240034734961321e-12
0.09783519026016736,8.586112512449132e-12
0.09787106219921321,7.827962350785882e-12
0.09790694729094984,7.572134531029723e-12
0.09794284554019989,7.1292865750311605e-12
0.0979787569517876,7.364548579339749e-12
0.09801468153053901,8.665728395645374e-12
0.09805061928128199,9.246541920229312e-12
0.09808657020884605,1.2899250816142489e-11
0.0981225343180627,2.954481684321243e-9
0.098158511613765,8.13921210159333e-9
0.09819450210078787,1.097376120769791e-8
0.09823050578396801,1.2593880284179878e-8
0.09826652266814384,1.3487376440526405e-8
0.09830255275815566,1.3794412371803943e-8
0.09833859605884547,1.3475704047819643e-8
0.09837465257505702,1.2861036589102802e-8
0.0984107223116359,1.1993093960524533e-8
0.09844680527342937,1.0438857128020286e-8
0.09848290146528667,8.099861280525025e-9
0.09851901089205864,4.7638831616847695e-9
0.09855513355859792,1.670664904492106e-11
0.098591269469759,9.984885514422348e-12
0.09862741863039805,8.117712499098084e-12
0.09866358104537318,7.236445960264883e-12
0.09869975671954412,6.780176976182846e-12
0.09873594565777245,6.563004101995887e-12
0.09877214786492154,6.520311460257404e-12
0.09880836334585648,6.66198892331724e-12
0.09884459210544427,6.987850272623921e-12
0.09888083414855359,7.602866932588036e-12
0.09891708948005493,8.715242090986038e-12
0.09895335810482056,1.1262161866062787e-11
0.09898964002772451,2.5105311110555292e-11
0.09902593525364273,5.817119916723299e-9
0.09906224378745279,8.8012864860436e-9
0.09909856563403414,1.0339040518478658e-8
0.09913490079826802,1.1591988675531902e-8
0.09917124928503734,1.2132015457832413e-8
0.09920761109922702,1.2127712943625129e-8
0.09924398624572361,1.2118184492516484e-8
0.09928037472941548,1.1303324050245438e-8
0.0993167765551928,1.006777672309287e-8
0.09935319172794749,7.991261232000642e-9
0.09938962025257342,4.489860839372796e-9
0.09942606213396608,1.514509265087333e-11
0.09946251737702283,9.273824528358947e-12
0.09949898598664281,7.562264623453984e-12
0.09953546796772691,6.6349968230667316e-12
0.09957196332517797,6.073203113079627e-12
0.09960847206390049,5.814585919026449e-12
0.09964499418880077,5.760625921748793e-12
0.09968152970478698,5.874449546819999e-12
0.09971807861676898,6.159860179493252e-12
0.09975464092965862,6.674499739671741e-12
0.09979121664836936,7.511910963903938e-12
0.09982780577781657,8.94853476691211e-12
0.09986440832291735,1.2464506628380937e-11
0.09990102428859061,2.0829241744161277e-9
0.09993765367975721,6.589297511152094e-9
0.09997429650133961,9.090681193442894e-9
0.10001095275826218,1.0678697859288958e-8
0.1000476224554511,1.197418033359112e-8
0.10008430559783432,1.2824116172128791e-8
0.10012100219034159,1.3116200754508138e-8
0.10015771223790453,1.2809723174850705e-8
0.10019443574545649,1.1946694663391596e-8
0.1002311727179327,1.0398148806151897e-8
0.10026792316027017,8.066348752967372e-9
0.10030468707740767,4.531454184853815e-9
0.10034146447428587,1.250699035735636e-11
0.10037825535584717,7.65061708498643e-12
0.10041505972703588,6.169323614558978e-12
0.10045187759279801,5.452059112991519e-12
0.10048870895808146,5.0602592007230496e-12
0.10052555382783593,4.833420199571754e-12
0.10056241220701288,4.712320890306117e-12
0.1005992841005657,4.710259364265143e-12
0.10063616951344949,4.833474204704039e-12
0.10067306845062118,5.125072218404972e-12
0.10070998091703962,5.680367036572897e-12
0.1007469069176653,6.807143597380372e-12
0.10078384645746072,9.47012078981731e-12
0.10082079954139006,8.355959018955652e-10
0.10085776617441936,7.292190855871627e-9
0.10089474636151653,1.0535826637053504e-8
0.10093174010765121,1.2956128860082572e-8
0.10096874741779498,1.4531477430466089e-8
0.10100576829692114,1.5561593973864805e-8
0.10104280275000482,1.5553602086299754e-8
0.10107985078202306,1.4845669078937985e-8
0.1011169123979546,1.384516004308842e-8
0.10115398760278016,1.1777169236481343e-8
0.10119107640148216,8.92689870826893e-9
0.10122817879904485,3.9840672586129026e-9
0.10126529480045442,9.567253030878563e-12
0.10130242441069873,6.472989629832201e-12
0.10133956763476762,5.608137147704096e-12
0.10137672447765267,5.3555290984776975e-12
0.10141389494434729,5.54478677428588e-12
0.10145107903984678,5.531186873543752e-12
0.10148827676914819,5.678689232603123e-12
0.1015254881372505,6.222600007319129e-12
0.10156271314915441,7.524838238059632e-12
0.10159995180986257,7.621100253086279e-12
0.10163720412437938,8.354650090073149e-12
0.10167447009771108,9.963877736892896e-12
0.10171174973486581,1.4331157911262064e-11
0.10174904304085346,2.3271488193933436e-9
0.10178635002068585,6.263365663589876e-9
0.10182367067937656,8.445937236124517e-9
0.10186100502194102,9.693143920750783e-9
0.10189835305339655,9.914645319291749e-9
0.10193571477876225,9.681774125108814e-9
0.10197309020305911,8.825880668917723e-9
0.10201047933130993,7.335412374267642e-9
0.10204788216853931,5.689647548174536e-9
0.10208529871977381,3.1322861448397737e-9
0.10212272899004171,1.8348815376505458e-11
0.10216017298437324,1.1484560616426252e-11
0.10219763070780039,9.024944749497925e-12
0.102235102165357,7.920664316454467e-12
0.10227258736207884,7.1171850387184825e-12
0.10231008630300342,6.62667325537707e-12
0.10234759899317018,6.5239069250524796e-12
0.10238512543762036,6.847054816704536e-12
0.10242266564139704,7.351548638423198e-12
0.10246021960954521,8.205019015416957e-12
0.10249778734711162,1.0801982950481868e-11
0.10253536885914499,4.9364257978186976e-11
0.10257296415069579,5.912370668231318e-9
0.10261057322681633,8.159043551519189e-9
0.10264819609256089,9.580994928206933e-9
0.10268583275298546,1.0261822038522419e-8
0.102723483213148,1.0496390044231067e-8
0.10276114747810829,1.0489354634143596e-8
0.1027988255529279,1.0010668759029014e-8
0.10283651744267035,8.713310745571305e-9
0.10287422315240095,6.458331359465353e-9
0.10291194268718692,2.9473435435461666e-9
0.10294967605209732,1.198582084354897e-11
0.10298742325220299,7.828663408957674e-12
0.10302518429257677,6.4335654713563314e-12
0.10306295917829325,5.763798661684791e-12
0.10310074791442894,5.541166202616429e-12
0.10313855050606217,5.378322603288641e-12
0.1031763669582732,5.367747640726618e-12
0.10321419727614406,5.488739045368935e-12
0.10325204146475868,5.675347498731209e-12
0.10328989952920291,5.986506671560897e-12
0.10332777147456434,6.570530267157531e-12
0.10336565730593261,7.844072244987373e-12
0.10340355702839905,1.1377474770604203e-11
0.10344147064705692,1.4652516179184453e-9
0.10347939816700137,5.321113613970639e-9
0.1035173395933294,7.175597786500137e-9
0.10355529493113991,8.427291722280846e-9
0.1035932641855336,9.235745997542277e-9
0.10363124736161307,9.665101393119733e-9
0.10366924446448285,9.660271160810716e-9
0.10370725549924925,9.434914629199736e-9
0.10374528047102052,9.004596495130053e-9
0.10378331938490676,8.021113962789807e-9
0.10382137224601991,6.667087685889751e-9
0.10385943905947384,4.608692728483833e-9
0.10389751983038426,5.2385697574785335e-11
0.1039356145638688,1.1942998386739954e-11
0.10397372326504689,8.606747629122278e-12
0.10401184593903988,7.326016566838457e-12
0.10404998259097104,6.790243824820248e-12
0.10408813322596541,6.782427920179116e-12
0.10412629784915006,6.980534380553268e-12
0.1041644764656538,7.222006037701172e-12
0.10420266908060737,7.756999626672645e-12
0.10424087569914343,8.766228226518961e-12
0.10427909632639645,1.1599027245194253e-11
0.10431733096750287,3.228021090825193e-11
0.10435557962760093,3.805493895937989e-9
0.10439384231183078,5.499265355955221e-9
0.10443211902533452,6.7630151283802365e-9
0.104470409773256,7.761399596314789e-9
0.1045087145607411,8.311339548393249e-9
0.1045470333929375,8.30733416507134e-9
0.10458536627499475,7.928907508193991e-9
0.1046237132120644,7.226683797664074e-9
0.10466207420929975,6.289663034611262e-9
0.10470044927185611,4.879458173244306e-9
0.10473883840489057,3.0758704866965404e-9
0.10477724161356222,1.8297648291087617e-11
0.10481565890303197,1.0347738075597475e-11
0.10485409027846262,8.04361717867927e-12
0.10489253574501892,6.94770121202578e-12
0.10493099530786743,6.312787622250639e-12
0.1049694689721767,5.953090000529021e-12
0.1050079567431171,5.868915231978799e-12
0.1050464586258609,6.003445573814125e-12
0.10508497462558235,6.565950910148543e-12
0.10512350474745746,7.611114797946706e-12
0.1051620489966643,9.909315040936341e-12
0.1052006073783827,1.935990161551484e-11
0.10523917989779442,3.2725667239626045e-9
0.10527776656008321,5.1860634537672175e-9
0.10531636737043458,6.525865686282252e-9
0.10535498233403608,7.488787781510474e-9
0.10539361145607705,7.83754357038836e-9
0.10543225474174878,7.832817308497166e-9
0.10547091219624448,7.306113802133808e-9
0.10550958382475922,6.507102364745411e-9
0.10554826963249006,5.1665477528057245e-9
0.10558696962463585,3.33248368343821e-9
0.10562568380639739,2.092666699918419e-11
0.10566441218297745,9.443444519511877e-12
0.10570315475958063,7.18843549129e-12
0.10574191154141348,6.199339799817996e-12
0.10578068253368443,5.738048110914969e-12
0.1058194677416038,5.510584194216142e-12
0.10585826717038395,5.407022736969729e-12
0.10589708082523895,5.488655707541304e-12
0.10593590871138496,6.994546692821793e-12
0.10597475083403995,6.269156004793786e-12
0.10601360719842383,7.463971102975621e-12
0.10605247780975845,1.1090204833794027e-11
0.1060913626732675,2.0395811169407773e-9
0.10613026179417671,4.672194394952123e-9
0.10616917517771363,6.0164465262369365e-9
0.10620810282910768,6.90433861720169e-9
0.10624704475359037,7.566638004470583e-9
0.10628600095639493,7.73876994622511e-9
0.1063249714427567,7.559003151137329e-9
0.10636395621791275,7.213835270664913e-9
0.10640295528710224,6.426106558406983e-9
0.10644196865556615,5.465429115672803e-9
0.10648099632854736,4.142919676207572e-9
0.1065200383112908,2.172281598597272e-9
0.10655909460904317,1.354976391169439e-11
0.10659816522705322,8.536850154914897e-12
0.10663725017057155,6.812129656517875e-12
0.10667634944485066,6.1327045493629785e-12
0.10671546305514511,5.872570321907964e-12
0.10675459100671121,5.849900457718652e-12
0.10679373330480735,6.080783176162903e-12
0.10683288995469375,6.4883661304905635e-12
0.1068720609616326,7.208772744901425e-12
0.10691124633088801,8.36315512493872e-12
0.10695044606772601,1.0611218798521756e-11
0.10698966017741461,1.6855047158908418e-11
0.10702888866522368,2.156776209197098e-9
0.10706813153642504,4.108786549413095e-9
0.10710738879629252,5.414444525505513e-9
0.10714666045010174,6.358821534720526e-9
0.10718594650313042,6.96896756049297e-9
0.10722524696065808,7.293247419579007e-9
0.10726456182796622,7.123429291558227e-9
0.10730389111033833,6.644772279403834e-9
0.10734323481305975,5.9174314019014685e-9
0.10738259294141783,4.38435847997384e-9
0.10742196550070182,1.1433035763817238e-9
0.1074613524962029,9.257472888559674e-12
0.10750075393321422,6.906028316497193e-12
0.10754016981703084,6.061649984200186e-12
0.10757960015294982,5.84970244854579e-12
0.1076190449462701,5.906648082495351e-12
0.10765850420229255,6.0161044787166654e-12
0.10769797792632009,6.1568069983367076e-12
0.10773746612365744,6.324434698959514e-12
0.10777696879961139,6.946859609145927e-12
0.10781648595949062,8.586758449752978e-12
0.1078560176086057,2.2587118916854187e-11
0.10789556375226929,4.557542168192171e-9
0.10793512439579585,6.738958684252969e-9
0.1079746995445019,7.914031152693541e-9
0.10801428920370582,8.283547267021473e-9
0.10805389337872803,8.47103040343354e-9
0.10809351207489083,8.273513115494653e-9
0.10813314529751847,7.717197855466901e-9
0.10817279305193724,6.7182776393407e-9
0.10821245534347523,5.331480201551601e-9
0.10825213217746267,2.7959516733971735e-9
0.1082918235592316,1.1197447364020565e-11
0.10833152949411604,6.977703868785432e-12
0.10837124998745204,5.672460272394687e-12
0.10841098504457751,5.092248124380695e-12
0.10845073467083241,4.8227134134610366e-12
0.1084904988715586,4.814634830758088e-12
0.10853027765209984,4.952549081850264e-12
0.10857007101780201,5.267978057894586e-12
0.1086098789740128,5.791649297764628e-12
0.10864970152608196,6.927139237818001e-12
0.10868953867936114,1.0093548175347978e-11
0.10872939043920395,1.8773129996731228e-9
0.10876925681096604,4.2998415516296595e-9
0.10880913780000491,5.411220860648097e-9
0.10884903341168015,6.0687651258033855e-9
0.1088889436513532,6.499070439618844e-9
0.1089288685243875,6.6469270503075315e-9
0.10896880803614854,6.345907700111508e-9
0.10900876219200364,5.9170166809237324e-9
0.10904873099732222,4.806753784132262e-9
0.10908871445747556,3.247644758684083e-9
0.10912871257783695,2.3955492804395146e-11
0.1091687253637817,8.879991727922956e-12
0.10920875282068697,6.573919827366367e-12
0.10924879495393205,5.562156593445245e-12
0.1092888517688981,5.162345726731905e-12
0.10932892327096821,4.990343860526284e-12
0.1093690094655276,5.003023044652569e-12
0.1094091103579633,5.16509819792698e-12
0.10944922595366444,5.610003020352971e-12
0.10948935625802203,6.436959904685005e-12
0.1095295012764291,8.195413031240552e-12
0.1095696610142807,1.4287035046813058e-11
0.10960983547697375,2.4452271995068095e-9
0.10965002466990728,4.347413266021554e-9
0.10969022859848218,5.597919184874623e-9
0.10973044726810142,6.279453786253862e-9
0.10977068068416988,6.7240696196633274e-9
0.10981092885209441,6.877268816391692e-9
0.10985119177728396,6.8728469669816165e-9
0.1098914694651493,6.410927694687652e-9
0.10993176192110332,5.709882516834893e-9
0.10997206915056083,4.746084148498057e-9
0.1100123911589386,3.3571808529278803e-9
0.11005272795165548,1.6426580001182334e-11
0.1100930795341322,7.303872949887363e-12
0.11013344591179154,5.6588442726447524e-12
0.11017382709005828,5.030776474308676e-12
0.11021422307435912,4.703663244820091e-12
0.11025463387012284,4.606456512336555e-12
0.11029505948278011,4.6728796850924525e-12
0.1103354999177637,4.957389466428324e-12
0.1103759551805083,5.538114262010737e-12
0.11041642527645056,6.4668839741657874e-12
0.11045691021102925,8.240072460053264e-12
0.11049740998968499,1.590496058816446e-11
0.11053792461786052,2.970637631080848e-9
0.1105784541010005,4.4967121135492355e-9
0.11061899844455156,5.527908742169089e-9
0.11065955765396243,6.057853758408467e-9
0.11070013173468374,6.0562149031829765e-9
0.11074072069216818,5.7802374479801315e-9
0.11078132453187042,5.147256326330142e-9
0.11082194325924709,3.992674481125629e-9
0.11086257687975691,2.1920920318861304e-9
0.1109032253988605,1.2059960544906669e-11
0.11094388882202055,7.283146439568328e-12
0.11098456715470176,5.993622434247618e-12
0.11102526040237075,5.368622514600178e-12
0.11106596857049626,5.09914226109553e-12
0.11110669166454894,4.982750046489804e-12
0.1111474296900015,5.0968064123248355e-12
0.11118818265232865,5.545550393259875e-12
0.11122895055700704,6.698295173185964e-12
0.11126973340951546,1.05645945282241e-11
0.11131053121533457,1.6911942431681105e-9
